abr.-10,,,,,,10 089,,,,,;;;;;;;;
abr.-11,,,,,9 504,,,,,,;;;;;;;;
abr.-12,,,,12 147,,,,,,10 291,;;;;;;;;
abr.-13,,,9 992,,,,,,12 301,,;;;;;;;;
abr.-14,,,,,,,,8 493,,,;;;;;;;;
abr.-15,,9 327,,,,,11 417,,,,;;;;;;;;
abr.-16,9 892,,,,,,,,,,;;;;;;;;
abr.-17,,,,,,11 639,,,,,;;;;;;;;
abr.-18,,,,,8 000,,,,,,;;;;;;;;
abr.-19,,,,11 752,,,,,,9 025,;;;;;;;;
abr.-20,,,10 816,,,,,,11 223,,;;;;;;;;
abr.-21,,,,,,,,9 644,,,;;;;;;;;
abr.-22,,8 335,,,,,10 925,,,,;;;;;;;;
abr.-23,9 449,,,,,,,,,,;;;;;;;;
abr.-24,,,,,,10 599,,,,,;;;;;;;;
abr.-25,,,,,9 359,,,,,,;;;;;;;;
abr.-26,,,,10 625,,,,,,10 059,;;;;;;;;
abr.-27,,,10 238,,,,,,10 306,,;;;;;;;;
abr.-28,,,,,,,,10 908,,,;;;;;;;;
abr.-29,,8 064,,,,,10 413,,,,;;;;;;;;
abr.-30,9 503,,,,,,,,,,;;;;;;;;
mai.-1,,,,,,10 134,,,,,;;;;;;;;
mai.-2,,,,,10 527,,,,,,;;;;;;;;
mai.-3,,,,10 169,,,,,,11 207,;;;;;;;;
mai.-4,,,9 957,,,,,,10 153,,;;;;;;;;
mai.-5,,,,,,,,9 064,,,;;;;;;;;
mai.-6,,9 853,,,,,9 137,,,,;;;;;;;;
mai.-7,8 343,,,,,,,,,,;;;;;;;;
mai.-8,,,,,,8 862,,,,,;;;;;;;;
mai.-9,,,,,8 613,,,,,,;;;;;;;;
mai.-10,,,,8 814,,,,,,9 055,;;;;;;;;
mai.-11,,,8 868,,,,,,8 624,,;;;;;;;;
mai.-12,,,,,,,,10 693,,,;;;;;;;;
mai.-13,,10 140,,,,,10 637,,,,;;;;;;;;
mai.-14,9 483,,,,,,,,,,;;;;;;;;
mai.-15,,,,,,10 290,,,,,;;;;;;;;
mai.-16,,,,,9 513,,,,,,;;;;;;;;
mai.-17,,,,9 847,,,,,,10 272,;;;;;;;;
mai.-18,,,9 913,,,,,,10 141,,;;;;;;;;
mai.-19,,,,,,,,10 288,,,;;;;;;;;
mai.-20,,8 949,,,,,9 953,,,,;;;;;;;;
mai.-21,9 190,,,,,,,,,,;;;;;;;;
mai.-22,,,,,,10 005,,,,,;;;;;;;;
mai.-23,,,,,9 313,,,,,,;;;;;;;;
mai.-24,,,,9 530,,,,,,10 284,;;;;;;;;
mai.-25,,,9 602,,,,,,9 636,,;;;;;;;;
mai.-26,,,,,,,,10 040,,,;;;;;;;;
mai.-27,,9 163,,,,,9 739,,,,;;;;;;;;
mai.-28,9 452,,,,,,,,,,;;;;;;;;
mai.-29,,,,,,8 213,,,,,;;;;;;;;
mai.-30,,,,,8 034,,,,,,;;;;;;;;
mai.-31,,,,8 333,,,,,,8 260,;;;;;;;;
jun.-1,,,9 602,,,,,,8 147,,;;;;;;;;
jun.-2,,,,,,,,8 332,,,;;;;;;;;
jun.-3,,7 913,,,,,7 909,,,,;;;;;;;;
jun.-4,8 178,,,,,,,,,,;;;;;;;;
jun.-5,,,,,,10 157,,,,,;;;;;;;;
jun.-6,,,,,9 557,,,,,,;;;;;;;;
jun.-7,,,,9 482,,,,,,10 140,;;;;;;;;
jun.-8,,,6 781,,,,,,9 950,,;;;;;;;;
jun.-9,,,,,,,,9 766,,,;;;;;;;;
jun.-10,,9 254,,,,,9 873,,,,;;;;;;;;
jun.-11,9 259,,,,,,,,,,;;;;;;;;
jun.-12,,,,,,9 548,,,,,;;;;;;;;
jun.-13,,,,,9 414,,,,,,;;;;;;;;
jun.-14,,,,8 869,,,,,,9 445,;;;;;;;;
jun.-15,,,10 170,,,,,,9 343,,;;;;;;;;
jun.-16,,,,,,,,9 367,,,;;;;;;;;
jun.-17,,8 961,,,,,9 386,,,,;;;;;;;;
jun.-18,8 513,,,,,,,,,,;;;;;;;;
jun.-19,,,,,,9 312,,,,,;;;;;;;;
jun.-20,,,,,8 946,,,,,,;;;;;;;;
jun.-21,,,,8 904,,,,,,9 458,;;;;;;;;
jun.-22,,,9 054,,,,,,9 256,,;;;;;;;;
jun.-23,,,,,,,,9 627,,,;;;;;;;;
jun.-24,,8 715,,,,,9 365,,,,;;;;;;;;
jun.-25,8 461,,,,,,,,,,;;;;;;;;
jun.-26,,,,,,9 190,,,,,;;;;;;;;
jun.-27,,,,,8 931,,,,,,;;;;;;;;
jun.-28,,,,8 589,,,,,,9 511,;;;;;;;;
jun.-29,,,8 856,,,,,,9 212,,;;;;;;;;
jun.-30,,,,,,,,9 334,,,;;;;;;;;
jul.-1,,8 710,,,,,9 228,,,,;;;;;;;;
jul.-2,8 973,,,,,,,,,,;;;;;;;;
jul.-3,,,,,,9 205,,,,,;;;;;;;;
jul.-4,,,,,8 763,,,,,,;;;;;;;;
jul.-5,,,,8 790,,,,,,9 062,;;;;;;;;
jul.-6,,,8 909,,,,,,9 258,,;;;;;;;;
jul.-7,,,,,,,,9 263,,,;;;;;;;;
jul.-8,,8 705,,,,,9 138,,,,;;;;;;;;
jul.-9,8 627,,,,,,,,,,;;;;;;;;
jul.-10,,,,,,9 015,,,,,;;;;;;;;
jul.-11,,,,,8 784,,,,,,;;;;;;;;
jul.-12,,,,8 533,,,,,,9 179,;;;;;;;;
jul.-13,,,8 754,,,,,,9 293,,;;;;;;;;
jul.-14,,,,,,,,9 376,,,;;;;;;;;
jul.-15,,8 461,,,,,9 388,,,,;;;;;;;;
jul.-16,8 541,,,,,,,,,,;;;;;;;;
jul.-17,,,,,,8 802,,,,,;;;;;;;;
jul.-18,,,,,9 119,,,,,,;;;;;;;;
jul.-19,,,,8 790,,,,,,9 080,;;;;;;;;
jul.-20,,,8 684,,,,,,9 127,,;;;;;;;;
jul.-21,,,,,,,,9 113,,,;;;;;;;;
jul.-22,,8 500,,,,,9 350,,,,;;;;;;;;
jul.-23,8 261,,,,,,,,,,;;;;;;;;
jul.-24,,,,,,8 791,,,,,;;;;;;;;
jul.-25,,,,,8 965,,,,,,;;;;;;;;
jul.-26,,,,8 476,,,,,,9 112,;;;;;;;;
jul.-27,,,8 877,,,,,,9 141,,;;;;;;;;
jul.-28,,,,,,,,8 882,,,;;;;;;;;
jul.-29,,8 456,,,,,9 335,,,,;;;;;;;;
jul.-30,8 257,,,,,,,,,,;;;;;;;;
jul.-31,,,,,,8 617,,,,,;;;;;;;;
ago.-1,,,,,8 916,,,,,,;;;;;;;;
ago.-2,,,,8 159,,,,,,9 271,;;;;;;;;
ago.-3,,,8 942,,,,,,9 161,,;;;;;;;;
ago.-4,,,,,,,,8 941,,,;;;;;;;;
ago.-5,,8 787,,,,,9 182,,,,;;;;;;;;
ago.-6,8 467,,,,,,,,,,;;;;;;;;
ago.-7,,,,,,8 862,,,,,;;;;;;;;
ago.-8,,,,,8 755,,,,,,;;;;;;;;
ago.-9,,,,8 280,,,,,,9 122,;;;;;;;;
ago.-10,,,8 810,,,,,,9 319,,;;;;;;;;
ago.-11,,,,,,,,9 038,,,;;;;;;;;
ago.-12,,8 573,,,,,9 172,,,,;;;;;;;;
ago.-13,8 318,,,,,,,,,,;;;;;;;;
ago.-14,,,,,,9 148,,,,,;;;;;;;;
ago.-15,,,,,8 792,,,,,,;;;;;;;;
ago.-16,,,,8 231,,,,,,9 093,;;;;;;;;
ago.-17,,,8 776,,,,,,8 830,,;;;;;;;;
ago.-18,,,,,,,,9 299,,,;;;;;;;;
ago.-19,,8 426,,,,,9 070,,,,;;;;;;;;
ago.-20,8 584,,,,,,,,,,;;;;;;;;
ago.-21,,,,,,9 121,,,,,;;;;;;;;
ago.-22,,,,,8 769,,,,,,;;;;;;;;
ago.-23,,,,8 579,,,,,,8 994,;;;;;;;;
ago.-24,,,8 977,,,,,,8 978,,;;;;;;;;
ago.-25,,,,,,,,9 382,,,;;;;;;;;
ago.-26,,8 466,,,,,9 319,,,,;;;;;;;;
ago.-27,8 635,,,,,,,,,,;;;;;;;;
ago.-28,,,,,,9 026,,,,,;;;;;;;;
ago.-29,,,,,8 027,,,,,,;;;;;;;;
ago.-30,,,,7 688,,,,,,8 242,;;;;;;;;
ago.-31,,,7 617,,,,,,7 865,,;;;;;;;;
set.-1,,,,,,,,8 149,,,;;;;;;;;
set.-2,,7 717,,,,,7 923,,,,;;;;;;;;
set.-3,7 708,,,,,,,,,,;;;;;;;;
set.-4,,,,,,7 878,,,,,;;;;;;;;
set.-5,,,,,9 671,,,,,,;;;;;;;;
set.-6,,,,8 905,,,,,,9 695,;;;;;;;;
set.-7,,,8 848,,,,,,9 445,,;;;;;;;;
set.-8,,,,,,,,9 497,,,;;;;;;;;
set.-9,,8 769,,,,,9 399,,,,;;;;;;;;
set.-10,8 961,,,,,,,,,,;;;;;;;;
set.-11,,,,,,9 258,,,,,;;;;;;;;
set.-12,,,,,9 284,,,,,,;;;;;;;;
set.-13,,,,8 347,,,,,,9 513,;;;;;;;;
set.-14,,,8 641,,,,,,9 191,,;;;;;;;;
set.-15,,,,,,,,9 454,,,;;;;;;;;
set.-16,,8 612,,,,,9 124,,,,;;;;;;;;
set.-17,8 727,,,,,,,,,,;;;;;;;;
set.-18,,,,,,9 097,,,,,;;;;;;;;
set.-19,,,,,9 107,,,,,,;;;;;;;;
set.-20,,,,8 635,,,,,,9 440,;;;;;;;;
set.-21,,,8 839,,,,,,9 305,,;;;;;;;;
set.-22,,,,,,,,9 534,,,;;;;;;;;
set.-23,,8 527,,,,,8 945,,,,;;;;;;;;
set.-24,8 943,,,,,,,,,,;;;;;;;;
set.-25,,,,,,9 529,,,,,;;;;;;;;
set.-26,,,,,9 048,,,,,,;;;;;;;;
set.-27,,,,9 155,,,,,,9 517,;;;;;;;;
set.-28,,,8 865,,,,,,9 150,,;;;;;;;;
set.-29,,,,,,,,9 689,,,;;;;;;;;
set.-30,,8 919,,,,,8 994,,,,;;;;;;;;
out.-1,8 759,,,,,,,,,,;;;;;;;;
out.-2,,,,,,9 410,,,,,;;;;;;;;
out.-3,,,,,9 271,,,,,,;;;;;;;;
out.-4,,,,9 191,,,,,,9 799,;;;;;;;;
out.-5,,,9 070,,,,,,9 503,,;;;;;;;;
out.-6,,,,,,,,9 778,,,;;;;;;;;
out.-7,,8 719,,,,,9 291,,,,;;;;;;;;
out.-8,9 195,,,,,,,,,,;;;;;;;;
out.-9,,,,,,9 776,,,,,;;;;;;;;
out.-10,,,,,9 173,,,,,,;;;;;;;;
out.-11,,,,8 939,,,,,,9 973,;;;;;;;;
out.-12,,,9 441,,,,,,9 649,,;;;;;;;;
out.-13,,,,,,,,9 940,,,;;;;;;;;
out.-14,,8 705,,,,,9 719,,,,;;;;;;;;
out.-15,9 218,,,,,,,,,,;;;;;;;;
out.-16,,,,,,9 511,,,,,;;;;;;;;
out.-17,,,,,9 464,,,,,,;;;;;;;;
out.-18,,,,9 237,,,,,,10 156,;;;;;;;;
out.-19,,,9 284,,,,,,9 864,,;;;;;;;;
out.-20,,,,,,,,10 031,,,;;;;;;;;
out.-21,,8 638,,,,,9 768,,,,;;;;;;;;
out.-22,9 286,,,,,,,,,,;;;;;;;;
out.-23,,,,,,9 711,,,,,;;;;;;;;
out.-24,,,,,9 603,,,,,,;;;;;;;;
out.-25,,,,9 236,,,,,,10 021,;;;;;;;;
out.-26,,,9 550,,,,,,9 603,,;;;;;;;;
out.-27,,,,,,,,9 739,,,;;;;;;;;
out.-28,,9 139,,,,,9 724,,,,;;;;;;;;
out.-29,9 275,,,,,,,,,,;;;;;;;;
out.-30,,,,,,9 618,,,,,;;;;;;;;
out.-31,,,,,9 586,,,,,,;;;;;;;;
nov.-1,,,,9 107,,,,,,10 164,;;;;;;;;
nov.-2,,,9 335,,,,,,9 529,,;;;;;;;;
nov.-3,,,,,,,,9 984,,,;;;;;;;;
nov.-4,,9 640,,,,,10 152,,,,;;;;;;;;
nov.-5,9 668,,,,,,,,,,;;;;;;;;
nov.-6,,,,,,9 994,,,,,;;;;;;;;
nov.-7,,,,,9 753,,,,,,;;;;;;;;
nov.-8,,,,9 449,,,,,,10 697,;;;;;;;;
nov.-9,,,9 683,,,,,,10 151,,;;;;;;;;
nov.-10,,,,,,,,10 346,,,;;;;;;;;
nov.-11,,9 042,,,,,10 470,,,,;;;;;;;;
nov.-12,9 406,,,,,,,,,,;;;;;;;;
nov.-13,,,,,,9 938,,,,,;;;;;;;;
nov.-14,,,,,10 036,,,,,,;;;;;;;;
nov.-15,,,,9 583,,,,,,10 650,;;;;;;;;
nov.-16,,,9 900,,,,,,10 193,,;;;;;;;;
nov.-17,,,,,,,,10 275,,,;;;;;;;;
nov.-18,,9 305,,,,,10 694,,,,;;;;;;;;
nov.-19,9 437,,,,,,,,,,;;;;;;;;
nov.-20,,,,,,9 830,,,,,;;;;;;;;
nov.-21,,,,,9 472,,,,,,;;;;;;;;
nov.-22,,,,9 587,,,,,,10 882,;;;;;;;;
nov.-23,,,9 679,,,,,,9 957,,;;;;;;;;
nov.-24,,,,,,,,10 621,,,;;;;;;;;
nov.-25,,9 166,,,,,10 603,,,,;;;;;;;;
nov.-26,9 473,,,,,,,,,,;;;;;;;;
nov.-27,,,,,,9 822,,,,,;;;;;;;;
nov.-28,,,,,9 928,,,,,,;;;;;;;;
nov.-29,,,,9 636,,,,,,10 958,;;;;;;;;
nov.-30,,,9 394,,,,,,10 033,,;;;;;;;;
dez.-1,,,,,,,,10 538,,,;;;;;;;;
dez.-2,,9 203,,,,,10 439,,,,;;;;;;;;
dez.-3,9 220,,,,,,,,,,;;;;;;;;
dez.-4,,,,,,10 365,,,,,;;;;;;;;
dez.-5,,,,,10 267,,,,,,;;;;;;;;
dez.-6,,,,9 908,,,,,,10 816,;;;;;;;;
dez.-7,,,9 844,,,,,,10 287,,;;;;;;;;
dez.-8,,,,,,,,10 781,,,;;;;;;;;
dez.-9,,9 828,,,,,11 223,,,,;;;;;;;;
dez.-10,11 193,,,,,,,,,,;;;;;;;;
dez.-11,,,,,,10 269,,,,,;;;;;;;;
dez.-12,,,,,10 550,,,,,,;;;;;;;;
dez.-13,,,,10 033,,,,,,11 188,;;;;;;;;
dez.-14,,,10 388,,,,,,10 550,,;;;;;;;;
dez.-15,,,,,,,,11 217,,,;;;;;;;;
dez.-16,,10 348,,,,,10 533,,,,;;;;;;;;
dez.-17,10 880,,,,,,,,,,;;;;;;;;
dez.-18,,,,,,10 689,,,,,;;;;;;;;
dez.-19,,,,,11 681,,,,,,;;;;;;;;
dez.-20,,,,10 335,,,,,,11 926,;;;;;;;;
dez.-21,,,11 461,,,,,,11 116,,;;;;;;;;
dez.-22,,,,,,,,12 517,,,;;;;;;;;
dez.-23,,11 151,,,,,11 493,,,,;;;;;;;;
dez.-24,11 484,,,,,,,,,,;;;;;;;;
dez.-25,,,,,,8 630,,,,,;;;;;;;;
dez.-26,,,,,7 837,,,,,,;;;;;;;;
dez.-27,,,,6 606,,,,,,7 533,;;;;;;;;
dez.-28,,,8 096,,,,,,7 131,,;;;;;;;;
dez.-29,,,,,,,,8 487,,,;;;;;;;;
dez.-30,,8 472,,,,,8 003,,,,;;;;;;;;
dez.-31,9 689,,,,,,,,,,;;;;;;;;
